transaction_id,date,customer_id,product_id,category,region,channel,units,list_price,selling_price,discount,discount_pct,revenue,variable_cost,gross_profit,promotion_flag,promotion_type,customer_segment
TXN_001045,2024-04-22,CST_0493,PRD_143,Home & Kitchen,East,Physical Retail Store,1,4659.0,4659.0,0.0,0.0,4659.0,3158.67,1500.33,0,Baseline / None,Retail Gold
TXN_001046,2025-12-14,CST_0014,PRD_112,consumer_electronics,East,E-Commerce Direct,3,20759.0,20759.0,0.0,0.0,62277.0,58127.1,4149.9,0,Baseline / None,Retail Gold
TXN_001047,2024-03-09,CST_0686,PRD_164,Footwear,North-East,Physical Retail Store,4,5049.0,4443.12,605.88,12.0,17772.48,9877.22,7895.26,1,Flash Wednesday,Retail Silver
TXN_001048,2025-12-27,CST_0093,PRD_166,Beauty & Cosmetics,South,Physical Retail Store,4,1629.0,1433.52,195.48,12.0,5734.08,3255.26,2478.82,1,Flash Wednesday,Retail Gold
TXN_001049,2024-08-24,CST_0741,PRD_113,Consumer Electronics,North,E-Commerce Direct,3,30999.0,30999.0,0.0,0.0,92997.0,82905.18,10091.82,0,Baseline / None,Retail Silver
TXN_001050,2024-01-25,CST_0468,PRD_138,Home & Kitchen,West,E-Commerce Marketplace,115,9449.0,4885.13,4563.87,48.3,561789.95,685198.39,-123408.44,1,EOSS Clearance,B2B Enterprise
TXN_001051,2024-11-09,CST_0179,PRD_106,Consumer Electronics,East,Physical Retail Store,3,3789.0,3789.0,0.0,0.0,11367.0,9468.81,1898.19,0,Baseline / None,Retail Standard
TXN_001052,2024-01-25,CST_0694,PRD_141,Home & Kitchen,East,E-Commerce Direct,4,11339.0,7336.33,4002.67,35.3,29345.32,28959.92,385.4,1,EOSS Clearance,Retail Gold
TXN_001053,2024-04-08,CST_0047,PRD_102,Consumer Electronics,North,Physical Retail Store,1,48249.0,48249.0,0.0,0.0,48249.0,41983.1,6265.9,0,Baseline / None,Retail Silver
TXN_001054,2025-02-08,CST_0680,PRD_122,Apparel & Fashion,East,Quick-Commerce,3,749.0,749.0,0.0,0.0,2247.0,1119.3,1127.7,0,Baseline / None,Retail Platinum
TXN_001055,2025-05-17,CST_0449,PRD_135,Home & Kitchen,South,Physical Retail Store,2,1799.0,1799.0,0.0,0.0,3598.0,2058.4,1539.6,0,Baseline / None,Retail Gold
TXN_001056,2025-07-29,CST_0096,PRD_148,FMCG & Personal Care,Central,Physical Retail Store,1,1039.0,1039.0,0.0,0.0,1039.0,806.19,232.81,0,Baseline / None,Retail Standard
TXN_001057,2024-02-23,CST_0411,PRD_152,FMCG & Personal Care,South,Physical Retail Store,4,509.0,509.0,0.0,0.0,2036.0,1575.28,460.72,0,Baseline / None,Retail Silver
TXN_001058,2024-08-28,CST_0279,PRD_150,FMCG & Personal Care,South,Physical Retail Store,3,178.23,178.23,0.0,0.0,534.69,445.83,88.86,0,Baseline / None,Retail Silver
TXN_001059,2024-07-05,CST_0490,PRD_154,FMCG & Personal Care,West,E-Commerce Direct,2,619.0,566.38,52.62,8.5,1132.76,952.05,180.71,0,Baseline / None,Retail Silver
TXN_001060,2025-05-05,CST_0713,PRD_108,Consumer Electronics,West,Physical Retail Store,4,13859.0,13859.0,0.0,0.0,55436.0,50538.76,4897.24,0,Baseline / None,Retail Standard
TXN_001061,2024-10-24,CST_0164,PRD_114,Consumer Electronics,West,E-Commerce Direct,1,14979.0,11983.2,2995.8,20.0,11983.2,13489.74,-1506.54,1,Festive Dhamaka,Retail Gold
TXN_001062,2025-10-03,CST_0695,PRD_157,Footwear,North,Physical Retail Store,3,5629.0,4503.2,1125.8,20.0,13509.6,8351.28,5158.32,1,Festive Dhamaka,Retail Standard
TXN_001063,2024-10-09,CST_0368,PRD_104,Consumer Electronics,North-East,E-Commerce Direct,4,6129.0,6129.0,0.0,0.0,24516.0,21657.0,2859.0,0,Baseline / None,Retail Standard
TXN_001064,2024-09-19,CST_0134,PRD_162,Footwear,North-East,Physical Retail Store,3,2449.0,2449.0,0.0,0.0,7347.0,4630.02,2716.98,0,Baseline / None,Retail Gold
TXN_001065,2025-07-28,CST_0116,PRD_153,FMCG & Personal Care,West,Physical Retail Store,4,1189.0,832.3,356.7,30.0,3329.2,3793.42,-464.22,1,EOSS Clearance,Retail Silver
TXN_001066,2024-05-20,CST_0065,PRD_134,Home & Kitchen,North,E-Commerce Marketplace,1,2599.0,2479.45,119.55,4.6,2479.45,1756.06,723.39,0,Baseline / None,Retail Standard
TXN_001067,2025-04-09,CST_0695,PRD_168,Beauty & Cosmetics,North,Physical Retail Store,1,3319.0,3319.0,0.0,0.0,3319.0,1610.91,1708.09,0,Baseline / None,Retail Standard
TXN_001068,2025-06-03,CST_0591,PRD_173,Beauty & Cosmetics,North,Quick-Commerce,89,1209.0,1124.37,84.63,7.0,100068.93,66015.58,34053.35,0,Baseline / None,B2B SMB
TXN_001069,2025-09-21,CST_0686,PRD_144,Home & Kitchen,North-East,Physical Retail Store,4,9729.0,9729.0,0.0,0.0,38916.0,24438.88,14477.12,0,Baseline / None,Retail Silver
TXN_001070,2025-09-04,CST_0705,PRD_113,consumer_electronics,North-East,Physical Retail Store,25,30999.0,27093.13,3905.87,12.6,677328.25,654995.16,22333.09,0,Baseline / None,B2B Enterprise
TXN_001071,2024-03-11,CST_0745,PRD_132,Home & Kitchen,North,Physical Retail Store,4,10929.0,10929.0,0.0,0.0,43716.0,29417.36,14298.64,0,Baseline / None,Retail Gold
TXN_001072,2025-01-15,CST_0680,PRD_150,FMCG & Personal Care,East,Physical Retail Store,3,178.23,124.76,53.47,30.0,374.28,437.81,-63.53,1,EOSS Clearance,Retail Platinum
TXN_001073,2024-08-15,CST_0572,PRD_107,Consumer Electronics,West,E-Commerce Direct,4,54529.0,47985.52,6543.48,12.0,191942.08,204585.43,-12643.35,1,Flash Wednesday,Retail Silver
TXN_001074,2025-04-05,CST_0518,PRD_161,Footwear,North-East,E-Commerce Direct,4,4999.0,4999.0,0.0,0.0,19996.0,10571.96,9424.04,0,Baseline / None,Retail Silver
TXN_001075,2024-06-13,CST_0077,PRD_163,Footwear,Central,E-Commerce Marketplace,4,1979.0,1979.0,0.0,0.0,7916.0,5170.12,2745.88,0,Baseline / None,Retail Silver
TXN_001076,2024-10-11,CST_0285,PRD_107,Consumer Electronics,North-East,Physical Retail Store,79,54529.0,39151.82,15377.18,28.2,-3092993.78,3854034.83,-761041.05,1,Festive Dhamaka,B2B SMB
TXN_001077,2024-06-12,CST_0388,PRD_152,FMCG & Personal Care,East,Physical Retail Store,4,509.0,509.0,0.0,0.0,2036.0,1575.28,460.72,0,Baseline / None,Retail Gold
TXN_001078,2024-05-25,CST_0081,PRD_159,Footwear,North,Physical Retail Store,109,4979.0,4431.31,547.69,11.0,483012.79,331551.35,151461.44,0,Baseline / None,B2B SMB
TXN_001079,2024-01-30,CST_0587,PRD_158,Footwear,West,Physical Retail Store,3,4089.0,2862.3,1226.7,30.0,8586.9,5865.32,2721.58,1,EOSS Clearance,Retail Silver
TXN_001080,2024-02-03,CST_0511,PRD_158,Footwear,East,Physical Retail Store,2,4089.0,4089.0,0.0,0.0,8178.0,4032.88,4145.12,0,Baseline / None,Retail Gold
TXN_001081,2024-08-08,CST_0510,PRD_103,Consumer Electronics,Central,Physical Retail Store,61,12249.0,8880.52,3368.48,27.5,541711.72,672956.03,-131244.31,1,Flash Wednesday,B2B Enterprise
TXN_001082,2025-01-01,CST_0423,PRD_105,Consumer Electronics,East,Physical Retail Store,3,40069.0,35260.72,4808.28,12.0,105782.16,102559.73,3222.43,1,Flash Wednesday,Retail Silver
TXN_001083,2025-07-03,CST_0094,PRD_139,Home & Kitchen,South,Physical Retail Store,3,10229.0,10229.0,0.0,0.0,30687.0,22037.97,8649.03,0,Baseline / None,Retail Standard
TXN_001084,2024-11-30,CST_0671,PRD_159,Footwear,South,E-Commerce Marketplace,1,4979.0,4640.43,338.57,6.8,4640.43,3423.45,1216.98,0,Baseline / None,Retail Silver
TXN_001085,2024-02-19,CST_0229,PRD_159,Footwear,North-East,Physical Retail Store,4,4979.0,4979.0,0.0,0.0,19916.0,12276.56,7639.44,0,Baseline / None,Retail Silver
TXN_001086,2025-09-29,CST_0635,PRD_161,Footwear,South,E-Commerce Direct,2,4999.0,4999.0,0.0,0.0,9998.0,5285.98,4712.02,0,Baseline / None,Retail Gold
TXN_001087,2024-10-26,CST_0464,PRD_115,Consumer Electronics,Central,Physical Retail Store,2,39529.0,31623.2,7905.8,20.0,63246.4,72366.14,-9119.74,1,Festive Dhamaka,Retail Gold
TXN_001088,2025-10-10,CST_0003,PRD_144,Home & Kitchen,North-East,Physical Retail Store,3,9729.0,7783.2,1945.8,20.0,23349.6,18037.29,5312.31,1,Festive Dhamaka,Retail Silver
TXN_001089,2025-08-02,CST_0299,PRD_171,Beauty & Cosmetics,West,Quick-Commerce,2,3379.0,3379.0,0.0,0.0,6758.0,3917.24,2840.76,0,Baseline / None,Retail Gold
TXN_001090,2024-06-07,CST_0719,PRD_114,Consumer Electronics,Central,E-Commerce Direct,1,14979.0,12207.88,2771.12,18.5,12207.88,13509.96,-1302.08,1,Flash Wednesday,Retail Gold
TXN_001091,2025-02-18,CST_0144,PRD_153,FMCG & Personal Care,East,Physical Retail Store,1,1189.0,1046.32,142.68,12.0,1046.32,,87.26,1,Flash Wednesday,Retail Standard
TXN_001092,2024-10-14,CST_0626,PRD_126,Apparel & Fashion,North,E-Commerce Direct,4,4869.0,4138.65,730.35,15.0,16554.6,9182.43,7372.17,1,Navratri Special,Retail Silver
TXN_001093,2024-05-17,CST_0469,PRD_125,Apparel & Fashion,West,Physical Retail Store,4,2999.0,2999.0,0.0,0.0,11996.0,6754.08,5241.92,0,Baseline / None,Retail Silver
TXN_001094,2024-05-23,CST_0111,PRD_154,FMCG & Personal Care,South,E-Commerce Direct,48,619.0,431.44,187.56,30.3,20709.12,22266.22,-1557.1,1,Flash Wednesday,B2B Enterprise
TXN_001095,2024-09-01,CST_0689,PRD_116,Apparel & Fashion,Central,Physical Retail Store,4,3269.0,3269.0,0.0,0.0,13076.0,7399.64,5676.36,0,Baseline / None,Retail Standard
TXN_001096,2024-05-08,CST_0462,PRD_159,Footwear,South,Physical Retail Store,1,4979.0,4979.0,0.0,0.0,4979.0,3069.14,1909.86,0,Baseline / None,Retail Silver
TXN_001097,2024-01-04,CST_0517,PRD_118,Apparel & Fashion,North-East,E-Commerce Direct,3,4849.0,4267.12,581.88,12.0,12801.36,6801.03,6000.33,1,Flash Wednesday,Retail Silver
TXN_001098,2024-11-01,CST_0567,PRD_156,Footwear,North-East,Physical Retail Store,1,2309.0,2309.0,0.0,0.0,2309.0,1433.84,875.16,0,Baseline / None,Retail Standard
TXN_001099,2024-08-12,CST_0521,PRD_123,Apparel & Fashion,East,E-Commerce Direct,4,1739.0,1650.31,88.69,5.1,6601.24,3498.19,3103.05,0,Baseline / None,Retail Platinum
TXN_001100,2024-06-29,CST_0132,PRD_114,Consumer Electronics,West,E-Commerce Marketplace,2,14979.0,14979.0,0.0,0.0,29958.0,28717.04,1240.96,0,Baseline / None,Retail Gold
TXN_001101,2025-09-09,CST_0330,PRD_165,Footwear,North,E-Commerce Marketplace,4,839.0,839.0,0.0,0.0,3356.0,2141.36,1214.64,0,Baseline / None,Retail Platinum
TXN_001102,2025-06-14,CST_0624,PRD_132,Home & Kitchen,East,Physical Retail Store,4,10929.0,10929.0,0.0,0.0,43716.0,29417.36,14298.64,0,Baseline / None,Retail Standard
TXN_001103,2024-06-19,CST_0352,PRD_138,home_&_kitchen,South,Quick-Commerce,3,9449.0,9449.0,0.0,0.0,28347.0,19654.65,8692.35,0,Baseline / None,Retail Silver
TXN_001104,2024-01-12,CST_0137,PRD_118,Apparel & Fashion,West,Physical Retail Store,3,4849.0,3394.3,1454.7,30.0,10182.9,6158.06,4024.84,1,EOSS Clearance,Retail Standard
TXN_001105,2024-06-30,CST_0717,PRD_166,Beauty & Cosmetics,South,E-Commerce Direct,4,1629.0,1629.0,0.0,0.0,6516.0,3555.0,2961.0,0,Baseline / None,Retail Platinum
TXN_001106,2024-11-11,CST_0322,PRD_171,Beauty & Cosmetics,West,Physical Retail Store,4,3379.0,3379.0,0.0,0.0,13516.0,6753.2,6762.8,0,Baseline / None,Retail Standard
TXN_001107,2025-11-08,CST_0640,PRD_138,home_&_kitchen,Central,Physical Retail Store,4,9449.0,9449.0,0.0,0.0,37796.0,23182.52,14613.48,0,Baseline / None,Retail Standard
TXN_001108,2025-01-15,CST_0136,PRD_123,Apparel & Fashion,Central,E-Commerce Direct,2,1739.0,1739.0,0.0,0.0,3478.0,1765.06,1712.94,0,Baseline / None,Retail Gold
TXN_001109,2024-12-26,CST_0119,PRD_146,FMCG & Personal Care,West,E-Commerce Direct,3,286.53,286.53,0.0,0.0,859.59,673.07,186.52,0,Baseline / None,Retail Standard
TXN_001110,2025-02-24,CST_0684,PRD_154,FMCG & Personal Care,North-East,E-Commerce Direct,1,619.0,619.0,0.0,0.0,619.0,480.76,138.24,0,Baseline / None,Retail Standard
TXN_001111,2025-06-17,CST_0547,PRD_137,Home & Kitchen,Central,Physical Retail Store,2,969.0,969.0,0.0,0.0,1938.0,1161.88,776.12,0,Baseline / None,Retail Silver
TXN_001112,2024-12-28,CST_0433,PRD_102,Consumer Electronics,North,Physical Retail Store,4,48249.0,48249.0,0.0,0.0,192996.0,167932.4,25063.6,0,Baseline / None,Retail Silver
TXN_001113,2024-06-10,CST_0026,PRD_149,FMCG & Personal Care,West,Physical Retail Store,1,749.0,659.12,89.88,12.0,659.12,584.13,74.99,1,Flash Wednesday,Retail Standard
TXN_001114,2024-11-17,CST_0687,PRD_108,Consumer Electronics,North,Physical Retail Store,1,13859.0,11780.15,2078.85,15.0,11780.15,12530.75,-750.6,1,Navratri Special,Retail Silver
TXN_001115,2025-08-10,CST_0165,PRD_137,Home & Kitchen,North-East,Physical Retail Store,2,969.0,969.0,0.0,0.0,1938.0,1161.88,776.12,0,Baseline / None,Retail Standard
TXN_001116,2025-05-19,CST_0150,PRD_108,Consumer Electronics,South,Physical Retail Store,29,13859.0,12667.13,1191.87,8.6,367346.77,364677.8,2668.97,0,Baseline / None,B2B SMB
TXN_001117,2024-02-08,CST_0303,PRD_127,Apparel & Fashion,West,E-Commerce Direct,1,4729.0,4364.87,364.13,7.7,4364.87,2147.46,2217.41,0,Baseline / None,Retail Silver
TXN_001118,2025-11-06,CST_0464,PRD_114,Consumer Electronics,Central,Physical Retail Store,3,14979.0,14979.0,0.0,0.0,44937.0,39480.6,5456.4,0,Baseline / None,Retail Gold
TXN_001119,2025-01-20,CST_0576,PRD_129,Apparel & Fashion,Central,E-Commerce Direct,2,989.0,931.64,57.36,5.8,1863.28,1178.06,685.22,0,Baseline / None,Retail Platinum
TXN_001120,2025-06-10,CST_0713,PRD_137,Home & Kitchen,West,E-Commerce Marketplace,4,969.0,928.3,40.7,4.2,3713.2,2612.68,1100.52,0,Baseline / None,Retail Standard
TXN_001121,2024-10-06,CST_0391,PRD_150,FMCG & Personal Care,West,Physical Retail Store,2,178.23,151.5,26.73,15.0,303.0,294.55,8.45,1,Navratri Special,Retail Gold
TXN_001122,2025-10-19,CST_0702,PRD_141,Home & Kitchen,East,Physical Retail Store,2,11339.0,9978.32,1360.68,12.0,19956.64,14157.25,5799.39,1,Flash Wednesday,Retail Standard
TXN_001123,2024-05-07,CST_0258,PRD_126,Apparel & Fashion,Central,E-Commerce Marketplace,2,4869.0,4869.0,0.0,0.0,9738.0,5112.2,4625.8,0,Baseline / None,Retail Platinum
TXN_001124,2025-03-29,CST_0454,PRD_129,Apparel & Fashion,North,E-Commerce Direct,4,989.0,989.0,0.0,0.0,3956.0,2376.76,1579.24,0,Baseline / None,Retail Gold
TXN_001125,2024-01-22,CST_0664,PRD_148,FMCG & Personal Care,North,E-Commerce Direct,89,1039.0,827.04,211.96,20.4,73606.56,73751.95,-145.39,0,Baseline / None,B2B Enterprise
TXN_001126,2024-12-21,CST_0743,PRD_125,Apparel & Fashion,Central,E-Commerce Direct,4,2999.0,2768.08,230.92,7.7,11072.32,7150.79,3921.53,0,Baseline / None,Retail Gold
TXN_001127,2024-06-12,CST_0700,PRD_110,Consumer Electronics,Central,E-Commerce Direct,2,29499.0,27994.55,1504.45,5.1,55989.1,55239.06,750.04,0,Baseline / None,Retail Standard
TXN_001128,2025-04-24,CST_0527,PRD_116,Apparel & Fashion,North-East,E-Commerce Marketplace,4,3269.0,3269.0,0.0,0.0,13076.0,8445.72,4630.28,0,Baseline / None,Retail Standard
TXN_001129,2025-11-29,CST_0570,PRD_134,Home & Kitchen,North,E-Commerce Marketplace,1,2599.0,2079.2,519.8,20.0,2079.2,1704.03,375.17,1,Festive Dhamaka,Retail Standard
TXN_001130,2024-04-13,CST_0339,PRD_160,Footwear,North,Physical Retail Store,3,5439.0,5439.0,0.0,0.0,16317.0,9021.96,7295.04,0,Baseline / None,Retail Standard
TXN_001131,2025-12-18,CST_0159,PRD_106,Consumer Electronics,North-East,E-Commerce Direct,4,3789.0,3789.0,0.0,0.0,15156.0,13231.32,1924.68,0,Baseline / None,Retail Silver
TXN_001132,2024-12-02,CST_0053,PRD_139,Home & Kitchen,East,E-Commerce Direct,2,10229.0,10229.0,0.0,0.0,20458.0,15510.3,4947.7,0,Baseline / None,Retail Standard
TXN_001133,2024-11-12,CST_0367,PRD_110,Consumer Electronics,South,Physical Retail Store,4,29499.0,29499.0,0.0,0.0,117996.0,106299.88,11696.12,0,Baseline / None,Retail Platinum
TXN_001134,2025-06-10,CST_0226,PRD_124,Apparel & Fashion,West,Physical Retail Store,1,1969.0,1969.0,0.0,0.0,1969.0,976.6,992.4,0,Baseline / None,Retail Standard
TXN_001135,2024-11-05,CST_0518,PRD_121,Apparel & Fashion,North-East,E-Commerce Marketplace,2,1139.0,851.97,287.03,25.2,1703.94,1248.81,455.13,1,Festive Dhamaka,Retail Silver
TXN_001136,2025-01-06,CST_0227,PRD_128,Apparel & Fashion,East,E-Commerce Direct,4,3229.0,3229.0,0.0,0.0,12916.0,5884.84,7031.16,0,Baseline / None,Retail Standard
TXN_001137,2024-07-24,CST_0634,PRD_168,Beauty & Cosmetics,South,Physical Retail Store,1,3319.0,3319.0,0.0,0.0,3319.0,1610.91,1708.09,0,Baseline / None,Retail Standard
TXN_001138,2024-09-01,CST_0665,PRD_102,Consumer Electronics,Central,E-Commerce Direct,1,48249.0,42459.12,5789.88,12.0,42459.12,,-932.85,1,Flash Wednesday,Retail Platinum
TXN_001139,2025-04-20,CST_0247,PRD_132,Home & Kitchen,West,Physical Retail Store,2,10929.0,10929.0,0.0,0.0,21858.0,14708.68,7149.32,0,Baseline / None,Retail Standard
TXN_001140,2024-07-08,CST_0699,PRD_142,Home & Kitchen,West,E-Commerce Direct,4,4899.0,3429.3,1469.7,30.0,13717.2,14360.55,-643.35,1,EOSS Clearance,Retail Gold
TXN_001141,2024-09-07,CST_0117,PRD_150,FMCG & Personal Care,North,E-Commerce Marketplace,1,178.23,178.23,0.0,0.0,178.23,162.87,15.36,0,Baseline / None,Retail Silver
TXN_001142,2024-07-19,CST_0026,PRD_167,Beauty & Cosmetics,West,E-Commerce Direct,3,679.0,679.0,0.0,0.0,2037.0,1064.28,972.72,0,Baseline / None,Retail Standard
TXN_001143,2025-02-12,CST_0457,PRD_163,Footwear,North,Physical Retail Store,75,1979.0,1591.12,387.88,19.6,119334.0,83611.2,35722.8,1,Flash Wednesday,B2B SMB
TXN_001144,2025-05-22,CST_0668,PRD_125,Apparel & Fashion,East,Physical Retail Store,4,2999.0,2999.0,0.0,0.0,11996.0,6754.08,5241.92,0,Baseline / None,Retail Gold
TXN_001145,2024-09-03,CST_0085,PRD_113,Consumer Electronics,West,E-Commerce Direct,4,30999.0,30999.0,0.0,0.0,123996.0,110540.24,13455.76,0,Baseline / None,Retail Gold
TXN_001146,2025-08-30,CST_0551,PRD_169,Beauty & Cosmetics,Central,Physical Retail Store,3,1959.0,1723.92,235.08,12.0,5171.76,2370.77,2800.99,1,Flash Wednesday,Retail Silver
TXN_001147,2025-07-19,CST_0068,PRD_127,Apparel & Fashion,North,Physical Retail Store,1,4729.0,4729.0,0.0,0.0,4729.0,1991.07,2737.93,0,Baseline / None,Retail Standard
TXN_001148,2024-02-23,CST_0702,PRD_155,FMCG & Personal Care,East,E-Commerce Marketplace,3,412.12,374.2,37.92,9.2,1122.6,1120.76,1.84,0,Baseline / None,
TXN_001149,2024-07-11,CST_0720,PRD_156,Footwear,South,Physical Retail Store,1,2309.0,2309.0,0.0,0.0,2309.0,1433.84,875.16,0,Baseline / None,Retail Standard
TXN_001150,2024-04-20,CST_0703,PRD_120,Apparel & Fashion,North-East,Physical Retail Store,2,3609.0,3175.92,433.08,12.0,6351.84,3652.09,2699.75,1,Flash Wednesday,Retail Gold
TXN_001151,2024-11-21,CST_0735,PRD_143,Home & Kitchen,North-East,E-Commerce Direct,4,4659.0,3545.5,1113.5,23.9,14182.0,12979.26,1202.74,1,Festive Dhamaka,Retail Silver
TXN_001152,2024-05-10,CST_0258,PRD_172,Beauty & Cosmetics,Central,E-Commerce Direct,1,1889.0,1662.32,226.68,12.0,1662.32,980.44,681.88,1,Flash Wednesday,Retail Platinum
TXN_001153,2025-04-19,CST_0265,PRD_153,FMCG & Personal Care,West,Physical Retail Store,93,1189.0,1066.53,122.47,10.3,99187.29,89286.18,9901.11,0,Baseline / None,B2B SMB
TXN_001154,2025-09-12,CST_0646,PRD_152,FMCG & Personal Care,West,Physical Retail Store,3,509.0,509.0,0.0,0.0,1527.0,1181.46,345.54,0,Baseline / None,Retail Gold
TXN_001155,2024-08-30,CST_0018,PRD_150,FMCG & Personal Care,North-East,E-Commerce Direct,2,178.23,178.23,0.0,0.0,356.46,311.48,44.98,0,Baseline / None,Retail Platinum
TXN_001156,2025-11-15,CST_0657,PRD_109,Consumer Electronics,West,E-Commerce Marketplace,1,21519.0,21519.0,0.0,0.0,21519.0,20604.97,914.03,0,Baseline / None,Retail Standard
TXN_001157,2024-07-06,CST_0075,PRD_146,FMCG & Personal Care,North-East,E-Commerce Marketplace,4,286.53,252.15,34.38,12.0,1008.6,925.4,83.2,1,Flash Wednesday,Retail Silver
TXN_001158,2024-02-21,CST_0309,PRD_112,Consumer Electronics,East,E-Commerce Direct,1,20759.0,20759.0,0.0,0.0,20759.0,19375.7,1383.3,0,Baseline / None,Retail Silver
TXN_001159,2024-02-12,CST_0391,PRD_151,FMCG & Personal Care,West,Physical Retail Store,4,185.14,185.14,0.0,0.0,740.56,558.79,181.77,0,Baseline / None,Retail Gold
TXN_001160,2024-07-18,CST_0032,PRD_161,Footwear,Central,Quick-Commerce,4,4999.0,3499.3,1499.7,30.0,13997.2,10591.96,3405.24,1,EOSS Clearance,Retail Silver
TXN_001161,2025-09-18,CST_0226,PRD_118,Apparel & Fashion,West,E-Commerce Direct,3,4849.0,4849.0,0.0,0.0,14547.0,6958.14,7588.86,0,Baseline / None,Retail Standard
TXN_001162,2024-03-17,CST_0559,PRD_138,Home & Kitchen,North,E-Commerce Direct,4,9449.0,8730.88,718.12,7.6,34923.52,24435.84,10487.68,0,Baseline / None,Retail Standard
TXN_001163,2025-07-04,CST_0694,PRD_148,FMCG & Personal Care,East,Quick-Commerce,3,1039.0,914.32,124.68,12.0,2742.96,2619.3,123.66,1,Flash Wednesday,Retail Gold
TXN_001164,2025-03-14,CST_0569,PRD_119,Apparel & Fashion,Central,Physical Retail Store,35,1939.0,1353.42,585.58,30.2,47369.7,38368.43,9001.27,1,Flash Wednesday,B2B Enterprise
TXN_001165,2024-02-11,CST_0006,PRD_174,Beauty & Cosmetics,Central,E-Commerce Marketplace,2,2249.0,2249.0,0.0,0.0,4498.0,2381.52,2116.48,0,Baseline / None,Retail Standard
TXN_001166,2025-09-01,CST_0088,PRD_140,Home & Kitchen,North,E-Commerce Direct,4,5239.0,5239.0,0.0,0.0,20956.0,15747.6,5208.4,0,Baseline / None,Retail Gold
TXN_001167,2025-01-03,CST_0744,PRD_145,Home & Kitchen,Central,E-Commerce Direct,1,11629.0,8140.3,3488.7,30.0,8140.3,7761.73,378.57,1,EOSS Clearance,Retail Gold
TXN_001168,2024-08-19,CST_0525,PRD_119,Apparel & Fashion,North,E-Commerce Direct,4,1939.0,1781.94,157.06,8.1,7127.76,4755.78,2371.98,0,Baseline / None,Retail Platinum
TXN_001169,2025-01-10,CST_0259,PRD_125,Apparel & Fashion,East,Physical Retail Store,112,2999.0,1499.5,1499.5,50.0,167944.0,180717.04,-12773.04,1,EOSS Clearance,B2B Enterprise
TXN_001170,2024-11-12,CST_0688,PRD_173,Beauty & Cosmetics,South,Quick-Commerce,4,1209.0,1209.0,0.0,0.0,4836.0,3011.0,1825.0,0,Baseline / None,Retail Standard
TXN_001171,2025-10-27,CST_0563,PRD_160,Footwear,South,E-Commerce Marketplace,4,5439.0,4786.32,652.68,12.0,19145.28,13430.37,5714.91,1,Flash Wednesday,Retail Standard
TXN_001172,2025-07-16,CST_0257,PRD_113,Consumer Electronics,North-East,E-Commerce Marketplace,2,30999.0,21699.3,9299.7,30.0,43398.6,55332.12,-11933.52,1,EOSS Clearance,Retail Silver
TXN_001173,2025-08-22,CST_0339,PRD_146,FMCG & Personal Care,North,E-Commerce Marketplace,1,286.53,252.15,34.38,12.0,252.15,231.35,20.8,1,Flash Wednesday,Retail Standard
TXN_001174,2025-08-23,CST_0103,PRD_137,Home & Kitchen,North,E-Commerce Marketplace,63,969.0,822.68,146.32,15.1,51828.84,40284.62,11544.22,0,Baseline / None,B2B Enterprise
TXN_001175,2024-04-25,CST_0326,PRD_163,Footwear,South,E-Commerce Direct,3,1979.0,1979.0,0.0,0.0,5937.0,3640.11,2296.89,0,Baseline / None,Retail Gold
